environment_steps,updates,episode_returns_mean,entropy_mean,loss_mean,actor_loss_mean,value_loss_mean,reward_std_mean,deliveries_mean,block_rate_mean,idle_rate_mean,pickup_rate_mean,deliveries_early_mean,deliveries_mid_mean,deliveries_late_mean,block_early_mean,block_mid_mean,block_late_mean
4010000,802,0.699999988079071,0.6587514281272888,62.41822814941406,-0.017108023166656494,124.87067413330078,0.04088401794433594,0.699999988079071,0.2700499892234802,0.06809999793767929,0.008449999615550041,0.6000000238418579,0.0,0.10000000149011612,0.1820783168077469,0.2743975818157196,0.3526785969734192
4015000,803,0.4000000059604645,0.6076929569244385,32.49143981933594,-0.38552048802375793,65.75392150878906,0.01904360204935074,0.4000000059604645,0.2802499830722809,0.05674999952316284,0.007249999791383743,0.30000001192092896,0.10000000149011612,0.0,0.23298193514347076,0.2890060245990753,0.31830358505249023
4020000,804,0.5,0.5982057452201843,37.833309173583984,0.0398293063044548,75.58695983886719,0.02417336404323578,0.5,0.26045000553131104,0.05094999819993973,0.008299999870359898,0.30000001192092896,0.20000000298023224,0.0,0.1561747044324875,0.29171687364578247,0.3325892984867096
4025000,805,0.6000000238418579,0.6008705496788025,53.14078903198242,0.168837770819664,105.94390106201172,0.03328989818692207,0.6000000238418579,0.30799999833106995,0.05494999885559082,0.008599999360740185,0.30000001192092896,0.20000000298023224,0.10000000149011612,0.2409638613462448,0.32515060901641846,0.35729166865348816
4030000,806,0.9000000357627869,0.5335103273391724,89.42787170410156,-0.38295039534568787,179.62164306640625,0.05292285606265068,0.9000000357627869,0.36534997820854187,0.04729999974370003,0.006799999624490738,0.800000011920929,0.10000000149011612,0.0,0.29623493552207947,0.3969879746437073,0.40238097310066223
4035000,807,0.800000011920929,0.6526651978492737,63.33503341674805,0.3533885180950165,125.96328735351562,0.04470260068774223,0.800000011920929,0.22384999692440033,0.07064999639987946,0.007999999448657036,0.6000000238418579,0.10000000149011612,0.10000000149011612,0.18765060603618622,0.23885542154312134,0.2447916716337204
4040000,808,0.30000001192092896,0.653881311416626,22.983537673950195,-0.13677507638931274,46.24062728881836,0.01176405604928732,0.30000001192092896,0.18949998915195465,0.06444999575614929,0.010749999433755875,0.30000001192092896,0.0,0.0,0.16114458441734314,0.1792168766260147,0.227678582072258
4045000,809,0.5,0.7223584055900574,45.216793060302734,-0.911568820476532,92.25672149658203,0.027222387492656708,0.5,0.21959999203681946,0.06414999812841415,0.012550000101327896,0.5,0.0,0.0,0.17891566455364227,0.24743975698947906,0.23229166865348816
4050000,810,0.699999988079071,0.5596244931221008,67.47305297851562,0.939652144908905,133.06680297851562,0.04170192405581474,0.699999988079071,0.26135000586509705,0.030150000005960464,0.00989999994635582,0.4000000059604645,0.10000000149011612,0.20000000298023224,0.2158132642507553,0.3043674826622009,0.2638393044471741
4055000,811,0.800000011920929,0.5912784337997437,67.05480194091797,-0.22551332414150238,134.5606231689453,0.046281907707452774,0.800000011920929,0.21355000138282776,0.04230000078678131,0.00774999987334013,0.6000000238418579,0.20000000298023224,0.0,0.18418675661087036,0.227108433842659,0.2291666716337204
4060000,812,0.30000001192092896,0.5927402973175049,18.63218879699707,-0.6330216526985168,38.53042221069336,0.010009430348873138,0.30000001192092896,0.2220499962568283,0.045249998569488525,0.007899999618530273,0.30000001192092896,0.0,0.0,0.1486445814371109,0.24683734774589539,0.2700892984867096
4065000,813,0.20000000298023224,0.5839564204216003,16.061059951782227,0.12583225965499878,31.870454788208008,0.0053503201343119144,0.20000000298023224,0.18474999070167542,0.045249998569488525,0.010950000025331974,0.0,0.0,0.20000000298023224,0.13237951695919037,0.16265060007572174,0.25833335518836975
4070000,814,0.4000000059604645,0.5451933741569519,29.864765167236328,-0.2930428087711334,60.315616607666016,0.018081117421388626,0.4000000059604645,0.2759999930858612,0.03954999893903732,0.008349999785423279,0.30000001192092896,0.10000000149011612,0.0,0.222590371966362,0.30286145210266113,0.30223214626312256
4075000,815,0.800000011920929,0.5020539164543152,58.547481536865234,0.9471832513809204,115.20059967041016,0.04200004041194916,0.800000011920929,0.3068999946117401,0.033900000154972076,0.00904999952763319,0.4000000059604645,0.4000000059604645,0.0,0.23539157211780548,0.374849408864975,0.31041666865348816
4080000,816,0.6000000238418579,0.5256847143173218,46.43889617919922,-0.43565741181373596,93.74910736083984,0.03112827055156231,0.6000000238418579,0.28939998149871826,0.037299998104572296,0.009399999864399433,0.4000000059604645,0.10000000149011612,0.10000000149011612,0.21325302124023438,0.3147590458393097,0.3395833373069763
4085000,817,0.30000001192092896,0.5706173777580261,22.1475887298584,-0.8659634590148926,46.027103424072266,0.011427185498178005,0.30000001192092896,0.20489999651908875,0.0442500002682209,0.011099999770522118,0.20000000298023224,0.0,0.10000000149011612,0.10301204770803452,0.24277108907699585,0.2681547701358795
4090000,818,0.6000000238418579,0.4731883704662323,50.087100982666016,0.6005887985229492,98.9730224609375,0.031919900327920914,0.6000000238418579,0.3078500032424927,0.02539999969303608,0.007599999662488699,0.5,0.0,0.10000000149011612,0.23268072307109833,0.3567771017551422,0.33377978205680847
4095000,819,0.699999988079071,0.5041813254356384,79.46778869628906,0.5356768369674683,157.86422729492188,0.040441110730171204,0.699999988079071,0.21584999561309814,0.024000000208616257,0.007849999703466892,0.699999988079071,0.0,0.0,0.1661144644021988,0.25948795676231384,0.22187501192092896
4100000,820,0.699999988079071,0.4873828887939453,52.857460021972656,-0.49484968185424805,106.70462036132812,0.037154316902160645,0.699999988079071,0.27285000681877136,0.022499999031424522,0.008799999952316284,0.699999988079071,0.0,0.0,0.21987952291965485,0.2828313410282135,0.31532740592956543
4105000,821,0.800000011920929,0.44219496846199036,69.10782623291016,0.19845832884311676,137.81874084472656,0.04235585033893585,0.800000011920929,0.26934999227523804,0.01549999974668026,0.009349999949336052,0.6000000238418579,0.0,0.20000000298023224,0.21084338426589966,0.3391566276550293,0.2581845223903656
4110000,822,0.6000000238418579,0.5038066506385803,71.05386352539062,-0.08690613508224487,142.2815399169922,0.034863367676734924,0.6000000238418579,0.25485000014305115,0.023899998515844345,0.010799999348819256,0.6000000238418579,0.0,0.0,0.17560240626335144,0.25331324338912964,0.33467262983322144
4115000,823,0.30000001192092896,0.4896640479564667,21.38600730895996,-0.7742384672164917,44.320491790771484,0.010898771695792675,0.30000001192092896,0.3082999885082245,0.027649998664855957,0.014049999415874481,0.30000001192092896,0.0,0.0,0.24683734774589539,0.320331335067749,0.3571428656578064
4120000,824,0.30000001192092896,0.5663135647773743,36.99419021606445,-0.38497981429100037,74.75833892822266,0.011777189560234547,0.30000001192092896,0.22839999198913574,0.036249998956918716,0.017549999058246613,0.30000001192092896,0.0,0.0,0.17590361833572388,0.2728915810585022,0.23630952835083008
4125000,825,0.5,0.5935111045837402,39.793270111083984,1.224423885345459,77.1376953125,0.024219689890742302,0.5,0.21329998970031738,0.044599998742341995,0.01640000008046627,0.4000000059604645,0.10000000149011612,0.0,0.12530121207237244,0.23765060305595398,0.27619048953056335
4130000,826,0.5,0.5493553280830383,35.35164260864258,-0.24921444058418274,71.20171356201172,0.023007845506072044,0.5,0.23709999024868011,0.039400000125169754,0.013899999670684338,0.5,0.0,0.0,0.20873494446277618,0.22846385836601257,0.27366071939468384
4135000,827,0.6000000238418579,0.5899373888969421,64.15083312988281,-1.2432143688201904,130.78810119628906,0.031997617334127426,0.6000000238418579,0.18844999372959137,0.04274999722838402,0.01834999956190586,0.6000000238418579,0.0,0.0,0.16189759969711304,0.19322289526462555,0.20997025072574615
4140000,828,0.5,0.45996585488319397,35.91405487060547,0.9327695369720459,69.96257019042969,0.02270062081515789,0.5,0.35359999537467957,0.027950000017881393,0.011649999767541885,0.5,0.0,0.0,0.324849396944046,0.329216867685318,0.40610119700431824
4145000,829,0.20000000298023224,0.554580569267273,13.875661849975586,0.33398085832595825,27.083362579345703,0.004141264595091343,0.20000000298023224,0.22829999029636383,0.04384999722242355,0.013399999588727951,0.20000000298023224,0.0,0.0,0.15948794782161713,0.2644578516483307,0.26056548953056335
4150000,830,0.5,0.5284746885299683,42.92526626586914,-0.9633059501647949,87.77714538574219,0.026035351678729057,0.5,0.3485499918460846,0.033799998462200165,0.012000000104308128,0.5,0.0,0.0,0.21927711367607117,0.39533132314682007,0.430059552192688
4155000,831,0.6000000238418579,0.6079779863357544,51.665306091308594,0.015815386548638344,103.29898071289062,0.03240146115422249,0.6000000238418579,0.19429999589920044,0.048499997705221176,0.019199999049305916,0.20000000298023224,0.30000001192092896,0.10000000149011612,0.1576807200908661,0.23147590458393097,0.19375000894069672
4160000,832,0.5,0.48747718334198,37.81788635253906,0.7078979015350342,74.21997833251953,0.023650437593460083,0.5,0.3298499882221222,0.038750000298023224,0.025599999353289604,0.30000001192092896,0.20000000298023224,0.0,0.2126506119966507,0.382680743932724,0.39345240592956543
4165000,833,0.4000000059604645,0.6054514646530151,29.661821365356445,-0.06107117608189583,59.44578552246094,0.017312677577137947,0.4000000059604645,0.24764999747276306,0.05635000020265579,0.016999999061226845,0.20000000298023224,0.20000000298023224,0.0,0.2134036123752594,0.25421687960624695,0.2750000059604645
4170000,834,0.699999988079071,0.5937527418136597,80.56221008300781,-0.5960540771484375,162.3165283203125,0.03741985931992531,0.699999988079071,0.22964999079704285,0.04574999958276749,0.025349998846650124,0.5,0.20000000298023224,0.0,0.1706325262784958,0.20557229220867157,0.3117559552192688
4175000,835,0.20000000298023224,0.5548188090324402,13.337507247924805,0.005332885775715113,26.664348602294922,0.004022784531116486,0.20000000298023224,0.2611500024795532,0.04384999722242355,0.01640000008046627,0.20000000298023224,0.0,0.0,0.14367470145225525,0.2850903570652008,0.35357144474983215
4180000,836,0.4000000059604645,0.4900422692298889,28.927268981933594,0.2302623987197876,57.394012451171875,0.016721203923225403,0.4000000059604645,0.3386499881744385,0.03759999945759773,0.014800000004470348,0.30000001192092896,0.10000000149011612,0.0,0.2781626582145691,0.3765060305595398,0.36101192235946655
4185000,837,0.30000001192092896,0.4988723397254944,24.392574310302734,-0.26925161480903625,49.32365036010742,0.011983592994511127,0.30000001192092896,0.24859999120235443,0.04944999888539314,0.009850000031292439,0.10000000149011612,0.20000000298023224,0.0,0.19066265225410461,0.3043674826622009,0.2507440447807312
4190000,838,0.4000000059604645,0.4132767617702484,29.982982635498047,0.10304199159145355,59.75988006591797,0.01715954765677452,0.4000000059604645,0.3766999840736389,0.03384999930858612,0.01249999925494194,0.4000000059604645,0.0,0.0,0.20948795974254608,0.3855421841144562,0.5331845283508301
4195000,839,0.4000000059604645,0.5832544565200806,24.403682708740234,0.49806448817253113,47.81123733520508,0.014739505015313625,0.4000000059604645,0.3232499957084656,0.06024999916553497,0.009599999524652958,0.20000000298023224,0.20000000298023224,0.0,0.23132529854774475,0.370632529258728,0.3672619163990021
4200000,840,0.30000001192092896,0.5481436252593994,20.876819610595703,-0.4186473488807678,42.59093475341797,0.010421660728752613,0.30000001192092896,0.3183499872684479,0.06969999521970749,0.013599999248981476,0.10000000149011612,0.0,0.20000000298023224,0.22138555347919464,0.3683735132217407,0.36473214626312256
4205000,841,0.20000000298023224,0.5815134644508362,11.450033187866211,-0.7899830341339111,24.480031967163086,0.003426310373470187,0.20000000298023224,0.27175000309944153,0.09380000084638596,0.010799999348819256,0.20000000298023224,0.0,0.0,0.22454819083213806,0.2828313410282135,0.30744048953056335
4210000,842,0.4000000059604645,0.5655380487442017,28.018505096435547,0.5338122248649597,54.96938705444336,0.016164282336831093,0.4000000059604645,0.22929999232292175,0.08959999680519104,0.009399999864399433,0.30000001192092896,0.10000000149011612,0.0,0.17740964889526367,0.26415663957595825,0.24613095819950104
4215000,843,0.30000001192092896,0.648362398147583,21.62824058532715,0.7971698641777039,41.662139892578125,0.010103828273713589,0.30000001192092896,0.2545499801635742,0.11009999364614487,0.013700000010430813,0.0,0.20000000298023224,0.10000000149011612,0.22364458441734314,0.22981928288936615,0.3095238208770752
4220000,844,0.30000001192092896,0.6837579011917114,21.997419357299805,-0.5803593397140503,45.155555725097656,0.010997864417731762,0.30000001192092896,0.18814998865127563,0.12539999186992645,0.010849999263882637,0.30000001192092896,0.0,0.0,0.12394578754901886,0.21837349236011505,0.221726194024086
4225000,845,0.5,0.6257961988449097,37.80110168457031,-0.37673506140708923,76.35567474365234,0.02389630302786827,0.5,0.1631999909877777,0.10014999657869339,0.016099998727440834,0.4000000059604645,0.10000000149011612,0.0,0.12605421245098114,0.164608433842659,0.19851191341876984
4230000,846,0.30000001192092896,0.5646274089813232,26.681917190551758,0.4459495544433594,52.4719352722168,0.012263023294508457,0.30000001192092896,0.19994999468326569,0.09465000033378601,0.01269999984651804,0.30000001192092896,0.0,0.0,0.11189759522676468,0.22078314423561096,0.2663690447807312
4235000,847,0.6000000238418579,0.6256917119026184,41.54484176635742,0.04886727035045624,82.99195098876953,0.028591955080628395,0.6000000238418579,0.19784998893737793,0.12064999341964722,0.010049999691545963,0.6000000238418579,0.0,0.0,0.1448795199394226,0.2141566276550293,0.23407739400863647
4240000,848,0.4000000059604645,0.6654943823814392,26.544940948486328,0.39942285418510437,52.29103469848633,0.015600048005580902,0.4000000059604645,0.16004998981952667,0.16439999639987946,0.00925000011920929,0.20000000298023224,0.10000000149011612,0.10000000149011612,0.14894579350948334,0.1661144644021988,0.16502976417541504
4245000,849,0.4000000059604645,0.7110831141471863,28.252605438232422,-0.581541895866394,57.66829299926758,0.016425488516688347,0.4000000059604645,0.1342500001192093,0.20789998769760132,0.013700000010430813,0.4000000059604645,0.0,0.0,0.13012048602104187,0.1325301229953766,0.14002977311611176
4250000,850,0.20000000298023224,0.649731457233429,13.51289176940918,-0.012663662433624268,27.051111221313477,0.003970459569245577,0.20000000298023224,0.1683499962091446,0.16544999182224274,0.009750000201165676,0.20000000298023224,0.0,0.0,0.108283132314682,0.15918675065040588,0.23675596714019775
4255000,851,0.6000000238418579,0.5784687399864197,43.29166030883789,-0.11937553435564041,86.82207489013672,0.029102208092808723,0.6000000238418579,0.24489998817443848,0.16290000081062317,0.0050999997183680534,0.4000000059604645,0.10000000149011612,0.10000000149011612,0.16219879686832428,0.20873494446277618,0.3623512089252472
4260000,852,0.5,0.6472649574279785,50.095542907714844,-0.23270496726036072,100.656494140625,0.02317115105688572,0.5,0.14474999904632568,0.19634999334812164,0.006099999882280827,0.5,0.0,0.0,0.10933735221624374,0.17499999701976776,0.14985120296478271
4265000,853,0.10000000149011612,0.597724199295044,7.375272750854492,0.4833255112171173,13.783894538879395,-0.0020944129209965467,0.10000000149011612,0.17350000143051147,0.14909999072551727,0.00925000011920929,0.0,0.0,0.10000000149011612,0.1700301170349121,0.16039156913757324,0.18988095223903656
4270000,854,0.10000000149011612,0.5906678438186646,5.996671199798584,-0.5464624166488647,13.086267471313477,-0.0021901687141507864,0.10000000149011612,0.21334999799728394,0.15209999680519104,0.00559999980032444,0.10000000149011612,0.0,0.0,0.147891566157341,0.3147590458393097,0.177827388048172
4275000,855,0.10000000149011612,0.6338323950767517,7.317901611328125,0.01730857789516449,14.60118579864502,-0.0018732005264610052,0.10000000149011612,0.11620000004768372,0.1789499968290329,0.006199999712407589,0.0,0.0,0.10000000149011612,0.05572289228439331,0.12108433991670609,0.1711309552192688
4280000,856,0.4000000059604645,0.6278394460678101,29.668548583984375,0.2808054983615875,58.77548599243164,0.01701592281460762,0.4000000059604645,0.19900000095367432,0.17069999873638153,0.0072999997064471245,0.30000001192092896,0.10000000149011612,0.0,0.12078313529491425,0.23795181512832642,0.23779763281345367
4285000,857,0.6000000238418579,0.5416223406791687,41.47966384887695,0.19915439188480377,82.56101989746094,0.028219759464263916,0.6000000238418579,0.12709999084472656,0.13289999961853027,0.005450000055134296,0.6000000238418579,0.0,0.0,0.10195783525705338,0.12861445546150208,0.15044642984867096
4290000,858,0.6000000238418579,0.6512190699577332,65.31570434570312,-0.0316920168697834,130.69479370117188,0.028282012790441513,0.6000000238418579,0.07554999738931656,0.17649999260902405,0.005399999674409628,0.5,0.0,0.10000000149011612,0.07304216921329498,0.1013554260134697,0.05252976343035698
4295000,859,0.6000000238418579,0.5616146326065063,46.378196716308594,-0.15492159128189087,93.06623840332031,0.030528541654348373,0.6000000238418579,0.20269998908042908,0.15025000274181366,0.0035500000230968,0.5,0.10000000149011612,0.0,0.16265060007572174,0.24804218113422394,0.19747024774551392
4300000,860,0.20000000298023224,0.6825947165489197,13.65134048461914,-0.2572125792503357,27.817106246948242,0.003974633291363716,0.20000000298023224,0.09319999814033508,0.17125000059604645,0.004449999891221523,0.20000000298023224,0.0,0.0,0.04246988147497177,0.10512048751115799,0.13154762983322144
4305000,861,0.9000000357627869,0.6140265464782715,61.54450225830078,-0.053803037852048874,123.19660949707031,0.04627050831913948,0.9000000357627869,0.16899999976158142,0.16990000009536743,0.004650000017136335,0.5,0.10000000149011612,0.30000001192092896,0.12530121207237244,0.21686747670173645,0.16488096117973328
4310000,862,0.699999988079071,0.6575158834457397,72.4420166015625,0.8964178562164307,143.09120178222656,0.03469529747962952,0.699999988079071,0.12370000034570694,0.17919999361038208,0.004350000061094761,0.5,0.20000000298023224,0.0,0.071686752140522,0.15602409839630127,0.14315477013587952
4315000,863,0.20000000298023224,0.6333839893341064,19.179941177368164,-0.23641440272331238,38.83271026611328,0.00613362668082118,0.20000000298023224,0.09555000066757202,0.1780499964952469,0.003449999960139394,0.20000000298023224,0.0,0.0,0.09307228773832321,0.08885542303323746,0.10461309552192688
4320000,864,0.4000000059604645,0.6645351648330688,21.215097427368164,-1.8685675859451294,46.16733169555664,0.013924568891525269,0.4000000059604645,0.09884999692440033,0.19179999828338623,0.004100000020116568,0.20000000298023224,0.10000000149011612,0.10000000149011612,0.08222891390323639,0.10346385836601257,0.11071428656578064
4325000,865,0.699999988079071,0.6581408381462097,52.864200592041016,0.8390222191810608,104.05035400390625,0.031550176441669464,0.699999988079071,0.07405000180006027,0.17549999058246613,0.006749999709427357,0.30000001192092896,0.30000001192092896,0.10000000149011612,0.04307229071855545,0.05737951770424843,0.12113095819950104
4330000,866,0.30000001192092896,0.6838141679763794,21.419137954711914,1.2653919458389282,40.307491302490234,0.009630695916712284,0.30000001192092896,0.08344999700784683,0.21014998853206635,0.005200000014156103,0.30000001192092896,0.0,0.0,0.08177711069583893,0.09939759224653244,0.06934524327516556
4335000,867,0.10000000149011612,0.6893877983093262,5.759417533874512,-0.727096438407898,12.973028182983398,-0.0024728046264499426,0.10000000149011612,0.08024999499320984,0.21265000104904175,0.003949999809265137,0.10000000149011612,0.0,0.0,0.04759036377072334,0.07213855534791946,0.1205357164144516
4340000,868,0.30000001192092896,0.5579383373260498,20.051010131835938,-1.0871182680130005,42.2762565612793,0.010065358132123947,0.30000001192092896,0.17194999754428864,0.13300000131130219,0.003999999724328518,0.20000000298023224,0.10000000149011612,0.0,0.0731927752494812,0.19397591054439545,0.2477678656578064
4345000,869,0.30000001192092896,0.5782498717308044,19.790624618530273,0.47214236855506897,38.636962890625,0.009281245060265064,0.30000001192092896,0.09834999591112137,0.1359499990940094,0.003399999812245369,0.30000001192092896,0.0,0.0,0.0617469884455204,0.10421686619520187,0.1287202388048172
4350000,870,0.5,0.5810324549674988,32.623992919921875,0.7031745910644531,63.841636657714844,0.021128006279468536,0.5,0.08895000070333481,0.14389999210834503,0.0035500000230968,0.20000000298023224,0.30000001192092896,0.0,0.07590361684560776,0.059036146849393845,0.13139881193637848
4355000,871,0.4000000059604645,0.6164926290512085,25.71624755859375,-0.008837585337460041,51.45016860961914,0.015274638310074806,0.4000000059604645,0.12860000133514404,0.1253499984741211,0.0036499998532235622,0.20000000298023224,0.20000000298023224,0.0,0.10271084308624268,0.12756024301052094,0.15520833432674408
4360000,872,0.20000000298023224,0.6814687252044678,12.066450119018555,-0.44580507278442383,25.02450942993164,0.00339839281514287,0.20000000298023224,0.08089999854564667,0.16624999046325684,0.004699999932199717,0.0,0.20000000298023224,0.0,0.06852409988641739,0.06039156764745712,0.11339285969734192
4365000,873,0.6000000238418579,0.6303409934043884,40.919105529785156,-0.06567082554101944,81.96955108642578,0.02802600897848606,0.6000000238418579,0.07744999974966049,0.11889999359846115,0.004449999891221523,0.5,0.10000000149011612,0.0,0.052861448377370834,0.09307228773832321,0.0863095298409462
4370000,874,1.0,0.6128103137016296,71.83116912841797,0.6438559889793396,142.3746337890625,0.053347378969192505,1.0,0.07530000060796738,0.1508999913930893,0.006300000008195639,0.6000000238418579,0.10000000149011612,0.30000001192092896,0.07530120760202408,0.07439759373664856,0.07619047909975052
4375000,875,0.5,0.5719823241233826,29.99048614501953,-0.09290702641010284,60.166786193847656,0.020111165940761566,0.5,0.10369999706745148,0.1687999963760376,0.008100000210106373,0.4000000059604645,0.0,0.10000000149011612,0.06852409988641739,0.11777108907699585,0.12455357611179352
4380000,876,0.5,0.605562150478363,26.730133056640625,-0.514872133731842,54.49000930786133,0.018691865727305412,0.5,0.07804999500513077,0.23659999668598175,0.0038499999791383743,0.5,0.0,0.0,0.05090361461043358,0.07560241222381592,0.10729166865348816
4385000,877,0.30000001192092896,0.5181880593299866,20.52005958557129,0.10413219034671783,40.83185577392578,0.009764336049556732,0.30000001192092896,0.12584999203681946,0.23409999907016754,0.005399999674409628,0.20000000298023224,0.10000000149011612,0.0,0.14533132314682007,0.14307229220867157,0.08958333730697632
4390000,878,0.5,0.5776925683021545,35.588714599609375,-0.38450297713279724,71.9464340209961,0.022713009268045425,0.5,0.10324999690055847,0.22899998724460602,0.004600000102072954,0.4000000059604645,0.10000000149011612,0.0,0.13840362429618835,0.05783132463693619,0.11339285969734192
4395000,879,0.5,0.4601854979991913,31.783082962036133,0.32134297490119934,62.92348098754883,0.020854845643043518,0.5,0.21389999985694885,0.15404999256134033,0.005349999759346247,0.4000000059604645,0.10000000149011612,0.0,0.15346385538578033,0.2685241103172302,0.21964286267757416
4400000,880,0.699999988079071,0.4970952868461609,49.045589447021484,0.01660701259970665,98.05796813964844,0.03092046082019806,0.699999988079071,0.1367499977350235,0.14675000309944153,0.003999999724328518,0.5,0.10000000149011612,0.10000000149011612,0.13132530450820923,0.13900603353977203,0.1398809552192688
4405000,881,0.4000000059604645,0.5193054676055908,27.17364501953125,-0.5581274032592773,55.46354293823242,0.015987003222107887,0.4000000059604645,0.20754998922348022,0.21914999186992645,0.003599999938160181,0.20000000298023224,0.0,0.20000000298023224,0.1683734953403473,0.22153614461421967,0.23244048655033112
4410000,882,0.20000000298023224,0.6485119462013245,13.073773384094238,-0.07621654123067856,26.29998016357422,0.0033730673603713512,0.20000000298023224,0.0616999976336956,0.21724998950958252,0.0052999998442828655,0.20000000298023224,0.0,0.0,0.07816265523433685,0.05587349459528923,0.05119047686457634
4415000,883,0.4000000059604645,0.5813722014427185,25.706432342529297,0.025139614939689636,51.362586975097656,0.015167425386607647,0.4000000059604645,0.08284999430179596,0.2361999899148941,0.003700000001117587,0.30000001192092896,0.0,0.10000000149011612,0.06807228922843933,0.10737951844930649,0.07321428507566452
4420000,884,0.20000000298023224,0.5197659730911255,13.315973281860352,0.5403956770896912,25.55115509033203,0.003283008001744747,0.20000000298023224,0.10734999924898148,0.21939998865127563,0.003700000001117587,0.20000000298023224,0.0,0.0,0.14292168617248535,0.09096385538578033,0.08839286118745804
4425000,885,0.699999988079071,0.5973671078681946,54.96238327026367,-0.31145861744880676,110.54768371582031,0.032527856528759,0.699999988079071,0.11934999376535416,0.22849999368190765,0.003449999960139394,0.6000000238418579,0.10000000149011612,0.0,0.06280120462179184,0.17801205813884735,0.11726190894842148
4430000,886,0.20000000298023224,0.6131138801574707,13.510802268981934,0.03990578651428223,26.94179344177246,0.0035567283630371094,0.20000000298023224,0.07124999910593033,0.18924999237060547,0.004249999765306711,0.20000000298023224,0.0,0.0,0.052710846066474915,0.08042168617248535,0.08050595223903656
4435000,887,0.6000000238418579,0.6500147581100464,52.06003189086914,-0.3381432294845581,104.79634857177734,0.027576623484492302,0.6000000238418579,0.09489999711513519,0.21124999225139618,0.005849999841302633,0.30000001192092896,0.10000000149011612,0.20000000298023224,0.06686747074127197,0.11475903540849686,0.10297619551420212
4440000,888,0.4000000059604645,0.582987368106842,24.542560577392578,0.6463961005210876,47.792327880859375,0.014038925990462303,0.4000000059604645,0.117249995470047,0.20639999210834503,0.006000000052154064,0.4000000059604645,0.0,0.0,0.0640060231089592,0.16265060007572174,0.125
4445000,889,0.5,0.6646739840507507,28.710336685180664,-0.07340571284294128,57.56748580932617,0.01960849016904831,0.5,0.06749999523162842,0.17989999055862427,0.005750000011175871,0.4000000059604645,0.10000000149011612,0.0,0.058433737605810165,0.07710843533277512,0.066964291036129
4450000,890,0.30000001192092896,0.5949403643608093,26.768150329589844,-0.2621561586856842,54.060611724853516,0.008495829999446869,0.30000001192092896,0.0997999981045723,0.1290999948978424,0.005750000011175871,0.30000001192092896,0.0,0.0,0.06280120462179184,0.12831325829029083,0.10818453133106232
4455000,891,0.4000000059604645,0.6119624972343445,32.33403778076172,-0.11658305674791336,64.9012451171875,0.017934896051883698,0.4000000059604645,0.08500000089406967,0.21570000052452087,0.005799999926239252,0.30000001192092896,0.0,0.10000000149011612,0.06460843235254288,0.0655120462179184,0.12440476566553116
4460000,892,0.4000000059604645,0.5966063141822815,26.0793399810791,0.25561100244522095,51.647457122802734,0.014928808435797691,0.4000000059604645,0.10474999994039536,0.08760000020265579,0.007049999665468931,0.4000000059604645,0.0,0.0,0.08418674767017365,0.1289156675338745,0.1011904776096344
4465000,893,0.30000001192092896,0.6081570386886597,18.119773864746094,-0.3047606348991394,36.84906768798828,0.008651982992887497,0.30000001192092896,0.08500000089406967,0.13099999725818634,0.008150000125169754,0.20000000298023224,0.0,0.10000000149011612,0.06822289526462555,0.09367470443248749,0.0930059552192688
4470000,894,0.30000001192092896,0.5876307487487793,18.771305084228516,-0.27166256308555603,38.085933685302734,0.008930818177759647,0.30000001192092896,0.12314999848604202,0.10429999977350235,0.0058999997563660145,0.30000001192092896,0.0,0.0,0.08072289079427719,0.10316265374422073,0.18482144176959991
4475000,895,0.6000000238418579,0.5439459085464478,34.72230911254883,0.35016000270843506,68.74430084228516,0.024894824251532555,0.6000000238418579,0.18994998931884766,0.09794999659061432,0.004600000102072954,0.4000000059604645,0.20000000298023224,0.0,0.18810240924358368,0.16897590458393097,0.21250000596046448
4480000,896,0.5,0.5210193991661072,29.50704002380371,0.26456716656684875,58.484947204589844,0.019689397886395454,0.5,0.18599998950958252,0.060999996960163116,0.005049999803304672,0.5,0.0,0.0,0.15496988594532013,0.18765060603618622,0.215029776096344
4485000,897,0.699999988079071,0.5776354074478149,47.75575256347656,-0.5098052620887756,96.53111267089844,0.0341862216591835,0.699999988079071,0.13989999890327454,0.09339999407529831,0.006199999712407589,0.699999988079071,0.0,0.0,0.12334337830543518,0.1334337443113327,0.16264881193637848
4490000,898,0.4000000059604645,0.5636029243469238,27.29712677001953,0.4250176250934601,53.74421691894531,0.015593145042657852,0.4000000059604645,0.13249999284744263,0.12489999830722809,0.0044999998062849045,0.20000000298023224,0.20000000298023224,0.0,0.08433735370635986,0.1638554185628891,0.14910714328289032
4495000,899,0.4000000059604645,0.5442198514938354,21.645748138427734,-0.6072869300842285,44.50606918334961,0.013272727839648724,0.4000000059604645,0.1229499951004982,0.08739999681711197,0.004449999891221523,0.4000000059604645,0.0,0.0,0.08509036153554916,0.11822289228439331,0.16502976417541504
4500000,900,0.20000000298023224,0.5714337229728699,13.908097267150879,-0.20146840810775757,28.219131469726562,0.0037217321805655956,0.20000000298023224,0.1241999939084053,0.07429999858140945,0.004650000017136335,0.20000000298023224,0.0,0.0,0.10572289675474167,0.14834336936473846,0.11860119551420212
